2016-09-23 11:11:36,605 [13] DEBUG PlotService.Services.Helper - PlotTask 6 44 sec
2016-09-23 11:11:36,607 [13] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "MT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_MT.pdf" /st "1643478-31048179" /t "3" /n "3" /u "BZT" /imp /d /isolate 
2016-09-23 11:11:38,063 [11] DEBUG PlotService.Services.Helper - PlotTask 7 45 sec
2016-09-23 11:11:38,064 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "126144E" /r "1000" /z "O" /c "MAP" /e "MT" /f "C:\Home\EnerGis\West\201609\1_2_1665608_31048167\1_2_126144E_MT.pdf" /st "1665608-31048167" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:11:40,657 [12] DEBUG PlotService.Services.Helper - PlotTask 8 48 sec
2016-09-23 11:11:40,663 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "126144E" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665608_31048167\1_2_126144E_MP.pdf" /st "1665608-31048167" /t "3" /n "2" /u "BZT" /imp /d /isolate 
2016-09-23 11:11:49,943 [11] DEBUG PlotService.Services.Helper - PlotTask 9 57 sec
2016-09-23 11:11:49,948 [11] DEBUG PlotService.Services.Helper - Plot dwg: /i "W:\RWA005\Cardex\Ouest\EDH\LVA\REPERAGE\EL\EH3-1.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotDwg.scr" /f "C:\Home\EnerGis\West\201609\1_2_1665608_31048167\1_2_EH3_1_39737.pdf" /d /isolate 
2016-09-23 11:11:51,573 [13] DEBUG PlotService.Services.Helper - PlotTask 10 59 sec
2016-09-23 11:11:51,575 [13] DEBUG PlotService.Services.Helper - Plot dwg: /i "W:\RWA005\Cardex\Ouest\EDH\MZA\REPERAGE\EL\399-3.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotDwg.scr" /f "C:\Home\EnerGis\West\201609\1_2_1665613_31048221\1_3_EL399-3_47310.pdf" /d /isolate 
2016-09-23 11:11:52,733 [12] DEBUG PlotService.Services.Helper - PlotTask 11 60 sec
2016-09-23 11:11:52,750 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "232125E" /r "1000" /z "E" /c "MAP" /e "BT" /f "C:\Home\EnerGis\East\201609\3_1_1643480_31048213\2_2_232125E_BT.pdf" /st "1643480-31048213" /t "4" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:12:06,325 [12] DEBUG PlotService.Services.Helper - PlotTask 12 73 sec
2016-09-23 11:12:06,326 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "111125E" /r "1000" /z "O" /c "MAP" /e "BP" /f "C:\Home\EnerGis\West\201609\1_2_1665613_31048221\1_3_111125E_BP.pdf" /st "1665613-31048221" /t "7" /n "2" /u "BZT" /imp /d /isolate 
2016-09-23 11:13:23,742 [13] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "156126H" /r "1000" /z "O" /c "MAP" /e "GAZ,,BP,MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_156126H_GAZBPMP.pdf" /st "1665609-31048172" /t "24" /n "21" /u "BZT" /imp /d /isolate 
2016-09-23 11:13:23,742 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126C" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126C_MP.pdf" /st "1665609-31048172" /t "24" /n "19" /u "BZT" /imp /d /isolate 
2016-09-23 11:13:23,743 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126D" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126D_MP.pdf" /st "1665609-31048172" /t "24" /n "20" /u "BZT" /imp /d /isolate 
2016-09-23 11:13:40,188 [12] DEBUG PlotService.Services.Helper - PlotTask 1 18 sec
